episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
102,8.150505553297698,0.10610000002663583,0.10782600750508715,0.3,-0.19217399249491285,-0.6405799536303778,-0.6405799536303778,0.10621918737888336,0.0,0.0,False,6.388453766703606e-05,6.219398498535156,0.32833603024482727,2.5715537503856467e-06,0.0,0.05,0.006635112687945366,0.8,0.0,0.0,0.03957834467291832,0.029002314433455467,0.0108133964240551,4.577636936176077e-09,0.9999995827674866,8.946965217590332,node_conditioned,25,True,True,False,-86.34024810791016,6.959811687469482,2.2174746990203857,2.89263653755188,1.2558270692825317,2.462336778640747,-86.73384857177734,5.174143314361572,0.7735261909556845,-88.07223510742188,2.058185577392578,0.0,0.0,0.0,0.03957834467291832,0.0,0.0,100,0.2,0.1625,0.0,906,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.10621918737888336,0.05553440377116203,0.0,mpnn,6,4,16,curvature_attention_max,32,39,362400,none,normalized_version_gap_with_gain,,3624.0,0.4640330374240875,0.4640330374240875,0.3492588996887207,,,,,0.5,0.0,,,,0.10621918737888336,0.05553440377116203,0.033095866441726685,0.049919736385345456,0.08926939964294434,0.18916574120521545,0.3516526222229004,0.054412249475717545,0.05553440377116203,0.021303612738847733
103,7.524129279628396,0.10872499985154718,0.10827550367831718,0.3,-0.1917244963216828,-0.6390816331028883,-0.6390816331028883,0.10717692971229553,0.0,0.0,False,0.0006293776677921414,7.219101428985596,0.32952046394348145,7.686133358220104e-06,0.0,0.05,0.015098784118890762,0.8,0.0,0.0,0.025554979220032692,0.01388903334736824,0.037166282534599304,1.3732909920349812e-08,0.9999995231628418,7.818578243255615,node_conditioned,25,True,True,False,-84.77607727050781,6.836853504180908,1.925034523010254,2.6378021240234375,1.2331563234329224,2.689887523651123,-84.43605041503906,4.85233736038208,0.6926973598272156,-87.96512603759766,1.812678575515747,0.0,0.0,0.0,0.025554979220032692,0.0,0.0,100,0.2,0.1625,0.0,980,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.10717692971229553,0.053953494876623154,0.0,mpnn,6,4,16,curvature_attention_max,32,39,392000,none,normalized_version_gap_with_gain,,3920.0,0.488557904958725,0.488557904958725,0.3713076710700989,,,,,0.5,0.0,,,,0.10717692971229553,0.053953494876623154,0.03331384062767029,0.04986968040466309,0.09328427910804749,0.1854617685079574,0.3521725535392761,0.052909497171640396,0.053953494876623154,0.017891237512230873
104,7.677289139665663,0.110874999826774,0.1095752517525456,0.3,-0.1904247482474544,-0.6347491396665433,-0.6347491396665433,0.10932137817144394,0.0,0.0,False,0.0005605706246569753,6.391427516937256,0.3272271454334259,2.599493927846197e-05,0.0,0.05,0.009573961608111858,0.8,0.0,0.0,0.02898920141160488,0.008885486982762814,0.03545399010181427,-6.103515470812226e-09,0.9999996423721313,8.645886421203613,node_conditioned,25,True,True,False,-85.15650177001953,6.639053821563721,1.9500627517700195,2.647550106048584,1.2485369443893433,2.5461761951446533,-84.84522247314453,4.647974014282227,0.699911433831555,-85.0817642211914,2.0556976795196533,0.0,0.0,0.0,0.02898920141160488,0.0,0.0,100,0.2,0.145,0.0,934,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.10932137817144394,0.05505950376391411,0.0,mpnn,6,4,16,curvature_attention_max,32,39,373600,none,normalized_version_gap_with_gain,,3736.0,0.4952631890773773,0.4952631890773773,0.3774373531341553,,,,,0.5,0.0,,,,0.10932137817144394,0.05505950376391411,0.03300163149833679,0.05234075486660004,0.0917198657989502,0.19538434743881225,0.28322651982307434,0.053708385676145554,0.05505950376391411,0.014735857956111431
105,7.775043690912425,0.10869999987073242,0.10913762581163901,0.3,-0.190862374188361,-0.6362078927542736,-0.6362078927542736,0.1083599328994751,0.0,0.0,False,0.0004738764255307615,5.6232805252075195,0.325270414352417,-2.306888973180321e-06,0.0,0.05,0.009393909946084023,0.8,0.0,0.0,0.033754508942365646,0.00878030527383089,0.028723008930683136,6.103515470812226e-09,0.9999995827674866,8.675032615661621,node_conditioned,25,True,True,False,-85.18508911132812,6.987693786621094,2.10038161277771,2.767857074737549,1.2440824508666992,2.386772871017456,-85.18666076660156,5.087860107421875,0.7799345788260098,-87.70419311523438,2.1940693855285645,0.0,0.0,0.0,0.033754508942365646,0.0,0.0,100,0.2,0.1775,0.0,964,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1083599328994751,0.05894341319799423,0.0,mpnn,6,4,16,curvature_attention_max,32,39,385600,none,normalized_version_gap_with_gain,,3856.0,0.4954221248626709,0.4954221248626709,0.3733910620212555,,,,,0.5,0.0,,,,0.1083599328994751,0.05894341319799423,0.03232216835021973,0.04706363379955292,0.09345224499702454,0.19705153703689574,0.3548438549041748,0.05780468136072159,0.05894341319799423,0.024560118094086647
106,7.939483338296413,0.11327500003855676,0.11120631292509789,0.3,-0.1887936870749021,-0.6293122692725981,-0.6293122692725981,0.11322260648012161,0.0,0.0,False,9.070648229680955e-05,5.876655101776123,0.3435820937156677,0.00011700402683345601,0.0,0.05,0.008887859992682934,0.8,0.0,0.0,0.04207096993923187,0.030130431056022644,0.012105106376111507,-3.051757735406113e-09,0.9999995231628418,8.908921241760254,node_conditioned,25,True,True,False,-85.49514770507812,6.978569507598877,2.1096198558807373,3.0288970470428467,1.2185763120651245,2.4171276092529297,-85.7215347290039,5.51584529876709,0.8079673939173581,-88.30970001220703,2.233416795730591,0.0,0.0,0.0,0.04207096993923187,0.0,0.0,100,0.2,0.185,0.0,966,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11322260648012161,0.0594831146299839,0.0,mpnn,6,4,16,curvature_attention_max,32,39,386400,none,normalized_version_gap_with_gain,,3864.0,0.4845600724220276,0.4845600724220276,0.37253057956695557,,,,,0.5,0.0,,,,0.11322260648012161,0.0594831146299839,0.0324569046497345,0.05044265985488891,0.09877622127532959,0.19710056781768795,0.35486140847206116,0.05841081589460373,0.0594831146299839,0.022648267447948456
107,8.34441822066903,0.1121250000409782,0.11166565648303804,0.3,-0.18833434351696193,-0.6277811241305024,-0.6277811241305024,0.11234216392040253,0.0,0.0,False,0.0007377048023045063,5.948176383972168,0.3397313952445984,7.712205842835829e-05,0.0,0.05,0.018375921994447708,0.8,0.0,0.0,0.032550375908613205,0.01186028029769659,0.042662639170885086,9.155273872352154e-09,0.9999995231628418,8.682616233825684,node_conditioned,25,True,True,False,-85.7901611328125,7.124545574188232,2.0214757919311523,2.8758978843688965,1.1748906373977661,2.316659927368164,-86.65059661865234,5.583098888397217,0.8278235080721476,-88.31906127929688,2.181516408920288,0.0,0.0,0.0,0.032550375908613205,0.0,0.0,100,0.2,0.1725,0.0,984,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11234216392040253,0.058027591556310654,0.0,mpnn,6,4,16,curvature_attention_max,32,39,393600,none,normalized_version_gap_with_gain,,3936.0,0.48854759335517883,0.48854759335517883,0.3744690716266632,,,,,0.5,0.0,,,,0.11234216392040253,0.058027591556310654,0.03249591588973999,0.050666007399559024,0.09729880094528198,0.19985503256320952,0.3559587895870209,0.05703208968043327,0.058027591556310654,0.020658288151025772
108,7.921573979519308,0.1122999998787418,0.11198282818088992,0.3,-0.18801717181911007,-0.6267238851729041,-0.6267238851729041,0.11286904662847519,0.0,0.0,False,0.0009031178196892142,7.22536563873291,0.32969900965690613,1.3746708873441094e-06,0.0,0.05,0.014504739083349705,0.8,0.0,0.0,0.027699973434209824,0.032896485179662704,0.058815423399209976,1.831054774470431e-08,0.9999995827674866,7.264566898345947,node_conditioned,25,True,True,False,-84.97492980957031,7.09625244140625,1.8919450044631958,2.5403506755828857,1.1683048009872437,2.68585467338562,-85.20594024658203,5.336055755615234,0.7466480464283192,-85.93264770507812,1.7310630083084106,0.0,0.0,0.0,0.027699973434209824,0.0,0.0,100,0.2,0.185,0.0,1006,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11286904662847519,0.05813375860452652,0.0,mpnn,6,4,16,curvature_attention_max,32,39,402400,none,normalized_version_gap_with_gain,,4024.0,0.4790821373462677,0.4790821373462677,0.3656941056251526,,,,,0.5,0.0,,,,0.11286904662847519,0.05813375860452652,0.032460421323776245,0.050080081820487975,0.09857475757598877,0.19745630919933319,0.35486167669296265,0.05706804618239403,0.05813375860452652,0.021450262516736984
109,8.954671213887632,0.10199999980162829,0.10699141399125911,0.3,-0.19300858600874088,-0.6433619319170719,-0.6433619319170719,0.10221634060144424,0.0,0.0,False,0.0004697125987149775,9.447988510131836,0.30860424041748047,7.45632205507718e-05,0.0,0.05,0.0051940567791461945,0.8,0.0,0.0,0.027386315166950226,0.00567517289891839,0.03128238394856453,4.730224745230771e-08,0.9999996423721313,7.390674114227295,node_conditioned,25,True,True,False,-86.58354949951172,7.3534345626831055,1.8587982654571533,2.6352365016937256,1.1250810623168945,2.6482369899749756,-88.49920654296875,5.962281703948975,0.8027174196450296,-92.35855102539062,1.6619927883148193,0.0,0.0,0.0,0.027386315166950226,0.0,0.0,100,0.2,0.16,0.0,962,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.10221634060144424,0.05196505784988403,0.0,mpnn,6,4,16,curvature_attention_max,32,39,384800,none,normalized_version_gap_with_gain,,3848.0,0.421139121055603,0.421139121055603,0.3304894268512726,,,,,0.5,0.0,,,,0.10221634060144424,0.05196505784988403,0.03154328465461731,0.04659815430641174,0.08872479200363159,0.17645753622055055,0.3065043091773987,0.05093112587928772,0.05196505784988403,0.01869441568851471
110,7.992445708401501,0.10395000009797513,0.10547070704461711,0.3,-0.19452929295538288,-0.6484309549035778,-0.6484309549035778,0.1031748503446579,0.0,0.0,False,0.0004071597068104893,8.589526176452637,0.31601107120513916,-5.587774012383306e-06,0.0,0.05,0.008653447963297367,0.8,0.0,0.0,0.03454313799738884,0.013745940290391445,0.02210749313235283,-2.4414061883248905e-08,0.9999997019767761,7.379712104797363,node_conditioned,25,True,True,False,-85.9803466796875,7.2099127769470215,1.8993310928344727,2.9098761081695557,1.1988441944122314,2.8862125873565674,-85.9836654663086,5.9225006103515625,0.7625094250607498,-82.5394058227539,1.874663233757019,0.0,0.0,0.0,0.03454313799738884,0.0,0.0,100,0.2,0.1725,0.0,1138,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1031748503446579,0.055907830595970154,0.0,mpnn,6,4,16,curvature_attention_max,32,39,455200,none,normalized_version_gap_with_gain,,4552.0,0.49099382758140564,0.49099382758140564,0.3853534162044525,,,,,0.5,0.0,,,,0.1031748503446579,0.055907830595970154,0.030687063932418823,0.04454528093338013,0.08828149735927582,0.1821877121925354,0.35583752393722534,0.054644785821437836,0.055907830595970154,0.01943642646074295
111,7.771786109395325,0.10740000014193356,0.10643535359327533,0.3,-0.19356464640672466,-0.6452154665152333,-0.6452154665152333,0.10657893121242523,0.0,0.0,False,0.00018451370124239475,6.248189926147461,0.32723307609558105,8.011090540094301e-05,0.0,0.05,0.0078077055513858795,0.8,0.0,0.0,0.029048176482319832,0.019852375611662865,0.00960146076977253,1.1825561863076928e-08,0.9999995827674866,9.02916145324707,node_conditioned,25,True,True,False,-86.30651092529297,6.865025043487549,2.1497812271118164,2.911007881164551,1.2409415245056152,2.473226308822632,-86.07859802246094,5.177440643310547,0.7718095436687082,-88.54146575927734,2.0350699424743652,0.0,0.0,0.0,0.029048176482319832,0.0,0.0,100,0.2,0.165,0.0,944,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.10657893121242523,0.05946136265993118,0.0,mpnn,6,4,16,curvature_attention_max,32,39,377600,none,normalized_version_gap_with_gain,,3776.0,0.48143455386161804,0.48143455386161804,0.36531779170036316,,,,,0.5,0.0,,,,0.10657893121242523,0.05946136265993118,0.03051382303237915,0.045865696668624875,0.08935236930847168,0.19499064981937408,0.35607463121414185,0.058169376105070114,0.05946136265993118,0.020576627925038338
112,7.797428048476577,0.10982500009704381,0.10813017684515958,0.3,-0.1918698231548404,-0.6395660558639329,-0.6395660558639329,0.11065532267093658,0.0,0.0,False,0.0006902439636178315,8.304482460021973,0.3320924937725067,5.473041710502002e-06,0.0,0.05,0.01462275069206953,0.8,0.0,0.0,0.021615667268633842,0.016383668407797813,0.037707529962062836,1.2207030941624453e-08,0.9999996423721313,7.276213645935059,node_conditioned,25,True,True,False,-86.244873046875,7.1264777183532715,1.9269471168518066,2.9726951122283936,1.1705108880996704,2.885119915008545,-86.37100982666016,6.022989273071289,0.7705418375521758,-94.99671936035156,1.600135087966919,0.0,0.0,0.0,0.021615667268633842,0.0,0.0,100,0.2,0.18,0.0,1050,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11065532267093658,0.05955105274915695,0.0,mpnn,6,4,16,curvature_attention_max,32,39,420000,none,normalized_version_gap_with_gain,,4200.0,0.4818889796733856,0.4818889796733856,0.3698115646839142,,,,,0.5,0.0,,,,0.11065532267093658,0.05955105274915695,0.030501842498779297,0.046537590026855466,0.09568685293197632,0.19440138936042783,0.3572196960449219,0.0583028607070446,0.05955105274915695,0.020831044763326645
113,7.417031310424209,0.11442499968223274,0.11127758826369616,0.3,-0.18872241173630383,-0.6290746848185234,-0.6290746848185234,0.11272367089986801,0.0,0.0,False,0.0004434921429492533,7.054062366485596,0.3322559595108032,1.234783667314332e-05,0.0,0.05,0.008128875866532326,0.8,0.0,0.0,0.02755231224000454,0.004805675707757473,0.025599507614970207,2.5939941750152684e-08,0.9999996423721313,8.324928283691406,node_conditioned,25,True,True,False,-85.72511291503906,6.640805244445801,1.9057872295379639,2.94400691986084,1.2099136114120483,2.6126959323883057,-85.01936340332031,4.760419845581055,0.6987776240168313,-88.65336608886719,1.7509502172470093,0.0,0.0,0.0,0.02755231224000454,0.0,0.0,100,0.2,0.19,0.0,1022,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11272367089986801,0.061912260949611664,0.0,mpnn,6,4,16,curvature_attention_max,32,39,408800,none,normalized_version_gap_with_gain,,4088.0,0.5010562539100647,0.5010562539100647,0.38293999433517456,,,,,0.5,0.0,,,,0.11272367089986801,0.061912260949611664,0.03219175338745117,0.04731273353099823,0.0954938679933548,0.20035185515880582,0.35725438594818115,0.06061328947544098,0.061912260949611664,0.020983340218663216
114,7.498158330284059,0.1133499998319894,0.11231379404784278,0.3,-0.1876862059521572,-0.6256206656531685,-0.6256206656531685,0.11126051098108292,0.0,0.0,False,0.00033505409373901784,6.169723033905029,0.33329859375953674,-1.0021509297075681e-05,0.0,0.05,0.008722322061657906,0.8,0.0,0.0,0.032613977789878845,0.014883940108120441,0.018369562923908234,1.525878978725359e-08,0.9999995827674866,8.930583953857422,node_conditioned,25,True,True,False,-85.71900939941406,6.604524612426758,1.9924440383911133,2.8845643997192383,1.189977765083313,2.50281023979187,-85.22534942626953,4.952637672424316,0.7446224202172396,-90.80139923095703,1.7395093441009521,0.0,0.0,0.0,0.032613977789878845,0.0,0.0,100,0.2,0.185,0.0,886,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11126051098108292,0.06147550791501999,0.0,mpnn,6,4,16,curvature_attention_max,32,39,354400,none,normalized_version_gap_with_gain,,3544.0,0.47405245900154114,0.47405245900154114,0.3536619544029236,,,,,0.5,0.0,,,,0.11126051098108292,0.06147550791501999,0.030060112476348877,0.047659346461296076,0.09366852045059204,0.2020220935344696,0.3562849760055542,0.06024535745382309,0.06147550791501999,0.01890801452100277
115,7.236921725906432,0.11199999964330346,0.11215689684557312,0.3,-0.18784310315442687,-0.6261436563099677,-0.6261436563099677,0.112152598798275,0.0,0.0,False,0.0004857061430811882,7.860311508178711,0.33431580662727356,1.6364372640964575e-05,0.0,0.05,0.01199183240532875,0.8,0.0,0.0,0.030085694044828415,0.006519614718854427,0.029495880007743835,1.831054774470431e-08,0.9999997019767761,7.832568168640137,node_conditioned,25,True,True,False,-84.47004699707031,6.582982063293457,2.0383918285369873,3.001397132873535,1.1939806938171387,2.810697555541992,-83.69308471679688,4.665091514587402,0.6369989516241081,-88.49280548095703,2.031358242034912,0.0,0.0,0.0,0.030085694044828415,0.0,0.0,100,0.2,0.1875,0.0,974,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.112152598798275,0.06396274268627167,0.0,mpnn,6,4,16,curvature_attention_max,32,39,389600,none,normalized_version_gap_with_gain,,3896.0,0.49256932735443115,0.49256932735443115,0.372762531042099,,,,,0.5,0.0,,,,0.112152598798275,0.06396274268627167,0.030240505933761597,0.04434801004827023,0.09627772867679596,0.2014340728521347,0.3574891686439514,0.06277182698249817,0.06396274268627167,0.025023868307471275
116,7.4640901516750455,0.11197500006295741,0.11206594845426526,0.3,-0.18793405154573473,-0.6264468176042218,-0.6264468176042218,0.11054166406393051,0.0,0.0,False,0.0006696873460896313,6.413754463195801,0.32702508568763733,3.1413615943165496e-05,0.0,0.05,0.012218697927892208,0.8,0.0,0.0,0.024019917473196983,0.017963064834475517,0.041344430297613144,-1.2207030941624453e-08,0.9999995231628418,8.503247261047363,node_conditioned,25,True,True,False,-84.4668960571289,6.619806289672852,1.9677387475967407,2.7765815258026123,1.1904053688049316,2.565352201461792,-83.93955993652344,4.946681022644043,0.7310533570519857,-85.2791519165039,2.075183629989624,0.0,0.0,0.0,0.024019917473196983,0.0,0.0,100,0.2,0.175,0.0,998,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11054166406393051,0.06109706684947014,0.0,mpnn,6,4,16,curvature_attention_max,32,39,399200,none,normalized_version_gap_with_gain,,3992.0,0.4995916187763214,0.4995916187763214,0.3784966468811035,,,,,0.5,0.0,,,,0.11054166406393051,0.06109706684947014,0.030099809169769287,0.045097714662551885,0.0936448723077774,0.19913503825664516,0.35783326625823975,0.06002813205122948,0.06109706684947014,0.02085997350513935
117,6.753997969664633,0.1121999996341765,0.11213297404422087,0.3,-0.18786702595577912,-0.6262233989784838,-0.6262233989784838,0.1138189435005188,0.0,0.0,False,0.0006663636304438114,7.310593605041504,0.3300042152404785,3.7299141695257276e-06,0.0,0.05,0.010134889744222164,0.8,0.0,0.0,0.02832798659801483,0.01620027795433998,0.042325858026742935,-3.051757735406113e-09,0.9999995827674866,8.399321556091309,node_conditioned,25,True,True,False,-82.7125473022461,6.227234840393066,1.961580753326416,2.8836703300476074,1.212234616279602,2.603616952896118,-81.28325653076172,4.246856212615967,0.6241460666093648,-84.28191375732422,2.1455490589141846,0.0,0.0,0.0,0.02832798659801483,0.0,0.0,100,0.2,0.1725,0.0,1086,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1138189435005188,0.06199633330106735,0.0,mpnn,6,4,16,curvature_attention_max,32,39,434400,none,normalized_version_gap_with_gain,,4344.0,0.5286187529563904,0.5286187529563904,0.40242651104927063,,,,,0.5,0.0,,,,0.1138189435005188,0.06199633330106735,0.02977791428565979,0.04683036506175995,0.09639334678649902,0.20408462584018708,0.35661280155181885,0.06072359159588814,0.06199633330106735,0.015781236812472343
