episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
154,8.552972971610725,0.1072749999212101,0.10525095533831264,0.3,-0.19474904466168735,-0.6491634605668425,-0.6491634605668425,0.10688655823469162,0.0,0.0,False,0.000834503211081028,5.407306671142578,0.33472901582717896,8.596202860644553e-06,0.0,0.05,0.01961975172162056,0.8,0.0,0.0,0.06779985874891281,0.0331389345228672,0.09961078315973282,-1.831054774470431e-08,0.9999995231628418,8.661949157714844,node_conditioned,25,True,True,False,-94.70285034179688,7.798781394958496,1.8703155517578125,2.8421833515167236,1.0643436908721924,2.3350541591644287,-94.59463500976562,6.221296787261963,0.8591256231045092,-97.7626953125,1.645847201347351,0.0,0.0,0.0,0.06779985874891281,0.0,0.0,100,0.2,0.2275,0.0,1080,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10688655823469162,0.04243426024913788,0.0,mpnn,7,4,16,curvature_attention_max,32,40,432000,none,normalized_version_gap_with_gain,,4320.0,0.47169944643974304,0.47169944643974304,0.3748247027397156,,,,,0.5,0.0,,,,0.10688655823469162,0.04243426024913788,0.04459616541862488,0.05865673124790192,0.09931787848472595,0.16364935338497158,0.3099344074726105,0.041885603219270706,0.04243426024913788,0.03307339921593666
155,8.377946971580386,0.10479999982751906,0.10502547758291585,0.3,-0.19497452241708413,-0.6499150530597787,-0.6499150530597787,0.10526057332754135,0.0,0.0,False,0.00031385061447508633,6.965391635894775,0.3138921558856964,0.0002698716998565942,0.0,0.05,0.005638096481561661,0.8,0.0,0.0,0.00900108739733696,0.0955326035618782,0.09828832000494003,2.4414061883248905e-08,0.9999997019767761,8.527348518371582,node_conditioned,25,True,True,False,-94.30670928955078,7.184128284454346,1.8557919263839722,2.696312665939331,1.0947703123092651,2.627460241317749,-93.6688232421875,5.759057521820068,0.7918533180882642,-92.48656463623047,1.7740468978881836,0.0,0.0,0.0,0.00900108739733696,0.0,0.0,100,0.2,0.1775,0.0,1018,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10526057332754135,0.03810252249240875,0.0,mpnn,7,4,16,curvature_attention_max,32,40,407200,none,normalized_version_gap_with_gain,,4072.0,0.48339393734931946,0.48339393734931946,0.37841472029685974,,,,,0.5,0.0,,,,0.10526057332754135,0.03810252249240875,0.04436194896697998,0.059966462850570675,0.09826098382472992,0.159690847992897,0.25233975052833557,0.037207189947366714,0.03810252249240875,0.025346126407384872
156,8.135979535132646,0.09702499962877482,0.10102523860584534,0.3,-0.19897476139415465,-0.6632491825388761,-0.6632491825388761,0.09760376811027527,0.0,0.0,False,0.0003986692172475159,6.527458190917969,0.307664155960083,3.0229110052459873e-05,0.0,0.05,0.0036938434932380915,0.8,0.0,0.0,0.0751633495092392,0.060253437608480453,0.015006455592811108,4.882812376649781e-08,0.9999996423721313,8.388808250427246,node_conditioned,25,True,True,False,-93.54582214355469,7.1740403175354,1.909011721611023,2.721747636795044,1.1355301141738892,2.568751811981201,-92.7582015991211,5.348876953125,0.7693682757661298,-94.37388610839844,1.999659776687622,0.0,0.0,0.0,0.0751633495092392,0.0,0.0,100,0.2,0.15,0.0,1012,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09760376811027527,0.03555485978722572,0.0,mpnn,7,4,16,curvature_attention_max,32,40,404800,none,normalized_version_gap_with_gain,,4048.0,0.4737113118171692,0.4737113118171692,0.3707538843154907,,,,,0.5,0.0,,,,0.09760376811027527,0.03555485978722572,0.04407045245170593,0.05713804066181183,0.09055095911026001,0.14873021841049194,0.2481604516506195,0.03470597416162491,0.03555485978722572,0.022199802100658417
157,8.256973719261588,0.09804999987129122,0.09953761923856827,0.3,-0.20046238076143172,-0.6682079135978419,-0.6682079135978419,0.0968189686536789,0.0,0.0,False,-2.1921907318755984e-05,5.871586799621582,0.324386864900589,8.468813030049205e-05,0.0,0.05,0.009738563559949398,0.8,0.0,0.0,0.07087447494268417,0.06410633027553558,0.00715803075581789,3.051757735406113e-09,0.9999996423721313,8.989208221435547,node_conditioned,25,True,True,False,-93.51870727539062,7.016039848327637,1.9064029455184937,2.8753256797790527,1.065037727355957,2.465409755706787,-92.9721908569336,5.177180290222168,0.7732268327960621,-95.8422622680664,1.85203218460083,0.0,0.0,0.0,0.07087447494268417,0.0,0.0,100,0.2,0.155,0.0,1048,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.0968189686536789,0.034081362187862396,0.0,mpnn,7,4,16,curvature_attention_max,32,40,419200,none,normalized_version_gap_with_gain,,4192.0,0.48914673924446106,0.48914673924446106,0.38434115052223206,,,,,0.5,0.0,,,,0.0968189686536789,0.034081362187862396,0.04354146122932434,0.059765583276748656,0.08924762904644012,0.1457020342350006,0.23573794960975647,0.03300632908940315,0.034081362187862396,0.01697341538965702
158,8.802322967648506,0.1013250000309199,0.10043130963474409,0.3,-0.1995686903652559,-0.6652289457098882,-0.6652289457098882,0.09993675351142883,0.0,0.0,False,0.00012082656030543149,7.165909290313721,0.3279167711734772,0.00012467268970794976,0.0,0.05,0.011646999977529049,0.8,0.0,0.0,0.05922529846429825,0.03526701033115387,0.02405519224703312,-3.051757957450718e-08,0.9999995231628418,8.014486312866211,node_conditioned,25,True,True,False,-93.48802185058594,7.281827449798584,1.9106897115707397,2.767103910446167,1.0643646717071533,2.5924458503723145,-93.92736053466797,5.800858974456787,0.8002739471707071,-97.12991333007812,2.4774622917175293,0.0,0.0,0.0,0.05922529846429825,0.0,0.0,100,0.2,0.2175,0.0,892,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09993675351142883,0.041097044944763184,0.0,mpnn,7,4,16,curvature_attention_max,32,40,356800,none,normalized_version_gap_with_gain,,3568.0,0.45351895689964294,0.45351895689964294,0.355099618434906,,,,,0.5,0.0,,,,0.09993675351142883,0.041097044944763184,0.04435165598988533,0.0583011656999588,0.08832721412181854,0.15719907581806183,0.3151102066040039,0.040395189076662064,0.041097044944763184,0.029927078634500504
159,8.19847904793918,0.10724999993108213,0.1038406547829131,0.3,-0.1961593452170869,-0.6538644622614742,-0.6538644622614742,0.10646294802427292,0.0,0.0,False,0.0008852307219058275,6.190374851226807,0.33408641815185547,7.222106887638802e-06,0.0,0.05,0.020189233124256134,0.8,0.0,0.0,0.05645722523331642,0.03415270149707794,0.08865499496459961,-1.2207030941624453e-08,0.9999995827674866,8.369305610656738,node_conditioned,25,True,True,False,-91.9725112915039,6.903293132781982,1.9109340906143188,2.6233208179473877,1.0635818243026733,2.4986162185668945,-91.49925994873047,5.052727222442627,0.7554614269464299,-92.74219512939453,1.8745067119598389,0.0,0.0,0.0,0.05645722523331642,0.0,0.0,100,0.2,0.2125,0.0,946,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10646294802427292,0.04015935957431793,0.0,mpnn,7,4,16,curvature_attention_max,32,40,378400,none,normalized_version_gap_with_gain,,3784.0,0.4820815920829773,0.4820815920829773,0.3780340850353241,,,,,0.5,0.0,,,,0.10646294802427292,0.04015935957431793,0.04358372092247009,0.06064095199108124,0.09767195582389832,0.1623640120029449,0.3068075180053711,0.03941456973552704,0.04015935957431793,0.027788178995251656
160,8.143692910522223,0.11635000001173466,0.11009532739732389,0.3,-0.1899046726026761,-0.6330155542417353,-0.6330155542417353,0.11716657876968384,0.0,0.0,False,0.000940341386012733,4.467761993408203,0.33830949664115906,0.0003399917623028159,0.0,0.05,0.012329288758337498,0.8,0.0,0.0,0.045487698167562485,0.09905114024877548,0.14329640567302704,-3.204345588869728e-08,0.9999995827674866,9.524551391601562,node_conditioned,25,True,True,False,-91.87083435058594,7.062286376953125,1.869473934173584,2.705491304397583,1.0582282543182373,2.1400387287139893,-91.46253967285156,5.592906475067139,0.8535908832674985,-95.19469451904297,1.7856507301330566,0.0,0.0,0.0,0.045487698167562485,0.0,0.0,100,0.2,0.2225,0.0,976,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11716657876968384,0.044170401990413666,0.0,mpnn,7,4,16,curvature_attention_max,32,40,390400,none,normalized_version_gap_with_gain,,3904.0,0.49301162362098694,0.49301162362098694,0.3812808096408844,,,,,0.5,0.0,,,,0.11716657876968384,0.044170401990413666,0.04570534825325012,0.06575556695461272,0.1099821925163269,0.17723453640937803,0.30849361419677734,0.04350569099187851,0.044170401990413666,0.030976472422480583
161,8.159967401213944,0.10727500009350478,0.10868516374541434,0.3,-0.19131483625458565,-0.6377160995914155,-0.6377160995914155,0.10727802664041519,0.0,0.0,False,0.000599475228227675,4.724299907684326,0.3219582140445709,0.00024609942920506,0.0,0.05,0.0036628448870033026,0.8,0.0,0.0,0.07716194540262222,0.022416308522224426,0.055433839559555054,3.585815377959989e-08,0.9999995231628418,9.730886459350586,node_conditioned,25,True,True,False,-91.25228118896484,6.850812911987305,1.9390192031860352,2.660572052001953,1.0264216661453247,2.1997148990631104,-90.87397766113281,5.464859962463379,0.8379777306291303,-93.20448303222656,2.0751395225524902,0.0,0.0,0.0,0.07716194540262222,0.0,0.0,100,0.2,0.215,0.0,942,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10727802664041519,0.042967747896909714,0.0,mpnn,7,4,16,curvature_attention_max,32,40,376800,none,normalized_version_gap_with_gain,,3768.0,0.5051277875900269,0.5051277875900269,0.3942211866378784,,,,,0.5,0.0,,,,0.10727802664041519,0.042967747896909714,0.04368478059768677,0.05894788503646851,0.09903737902641296,0.16524468660354613,0.30945470929145813,0.042240649461746216,0.042967747896909714,0.028603240847587585
162,8.700919691361486,0.09297499980311841,0.10083008177426638,0.3,-0.1991699182257336,-0.6638997052891219,-0.6638997052891219,0.09397054463624954,0.0,0.0,False,0.00014946551527827978,5.901459217071533,0.30608224868774414,3.610828935052268e-05,0.0,0.05,0.004865042399615049,0.8,0.0,0.0,0.03337297588586807,0.040073174983263016,0.007498894352465868,3.9672851670502496e-08,0.9999995231628418,8.866148948669434,node_conditioned,25,True,True,False,-91.4326171875,7.048326015472412,1.9428603649139404,2.5593676567077637,1.0506927967071533,2.3267624378204346,-92.02226257324219,5.408722877502441,0.8149391215164608,-95.0439224243164,1.9277418851852417,0.0,0.0,0.0,0.03337297588586807,0.0,0.0,100,0.2,0.21,0.0,864,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09397054463624954,0.04037816449999809,0.0,mpnn,7,4,16,curvature_attention_max,32,40,345600,none,normalized_version_gap_with_gain,,3456.0,0.4406038522720337,0.4406038522720337,0.3379470705986023,,,,,0.5,0.0,,,,0.09397054463624954,0.04037816449999809,0.04323747754096985,0.05291170179843903,0.08350640535354614,0.149365234375,0.30661696195602417,0.03962027654051781,0.04037816449999809,0.028005409985780716
163,7.87749418284744,0.106000000028871,0.1034150409015687,0.3,-0.1965849590984313,-0.6552831751519985,-0.6552831751519985,0.10652558505535126,0.0,0.0,False,0.0002863632398657501,5.140379905700684,0.33749818801879883,0.0001240794372279197,0.0,0.05,0.010597504675388336,0.8,0.0,0.0,0.05850273370742798,0.01856331154704094,0.04084048420190811,0.0,0.9999995827674866,9.399724960327148,node_conditioned,25,True,True,False,-90.24337768554688,6.675865173339844,1.8032827377319336,2.6256561279296875,1.031546711921692,2.204252243041992,-89.46182250976562,5.319505214691162,0.8282961143104339,-90.35672760009766,1.736955165863037,0.0,0.0,0.0,0.05850273370742798,0.0,0.0,100,0.2,0.185,0.0,986,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10652558505535126,0.0422065369784832,0.0,mpnn,7,4,16,curvature_attention_max,32,40,394400,none,normalized_version_gap_with_gain,,3944.0,0.49243229627609253,0.49243229627609253,0.3823920786380768,,,,,0.5,0.0,,,,0.10652558505535126,0.0422065369784832,0.04372158646583557,0.05984987914562225,0.0978214293718338,0.16401559412479402,0.3048095107078552,0.041368719190359116,0.0422065369784832,0.026799483224749565
164,8.076305324956774,0.10512500003911555,0.10427002047034212,0.3,-0.19572997952965787,-0.6524332433510849,-0.6524332433510849,0.10644708573818207,0.0,0.0,False,0.0004062616790179163,4.384191513061523,0.3347071409225464,9.689939906820655e-05,0.0,0.05,0.01299730408936739,0.8,0.0,0.0,0.07635049521923065,0.020995277911424637,0.05591168999671936,2.4414061883248905e-08,0.9999995231628418,9.491059303283691,node_conditioned,25,True,True,False,-90.21610260009766,7.0053791999816895,1.8674566745758057,2.7317092418670654,1.0188020467758179,2.123171091079712,-89.92686462402344,5.379636287689209,0.8442370734367384,-92.5894546508789,1.9431401491165161,0.0,0.0,0.0,0.07635049521923065,0.0,0.0,100,0.2,0.185,0.0,892,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10644708573818207,0.043203204870224,0.0,mpnn,7,4,16,curvature_attention_max,32,40,356800,none,normalized_version_gap_with_gain,,3568.0,0.475545197725296,0.475545197725296,0.3617579936981201,,,,,0.5,0.0,,,,0.10644708573818207,0.043203204870224,0.04400321841239929,0.057785457372665404,0.09864954650402069,0.16687415242195128,0.3172856569290161,0.04240625724196434,0.043203204870224,0.029271284118294716
165,8.912524761259556,0.10852499959990382,0.10639751003512296,0.3,-0.19360248996487703,-0.6453416117048697,-0.6453416117048697,0.11060671508312225,0.0,0.0,False,0.0005347660044208169,5.787089824676514,0.33735981583595276,-4.538829671218991e-06,0.0,0.05,0.010390388779342175,0.8,0.0,0.0,0.03531115874648094,0.0425669327378273,0.07705165445804596,3.051757957450718e-08,0.9999995827674866,8.997631072998047,node_conditioned,25,True,True,False,-91.4468765258789,6.805818557739258,1.788504958152771,2.73468017578125,1.0177476406097412,2.236058235168457,-92.27061462402344,5.5308637619018555,0.8365517261908978,-93.06926727294922,1.6914987564086914,0.0,0.0,0.0,0.03531115874648094,0.0,0.0,100,0.2,0.205,0.0,934,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11060671508312225,0.043509405106306076,0.0,mpnn,7,4,16,curvature_attention_max,32,40,373600,none,normalized_version_gap_with_gain,,3736.0,0.45143792033195496,0.45143792033195496,0.35544729232788086,,,,,0.5,0.0,,,,0.11060671508312225,0.043509405106306076,0.044207967817783356,0.06079242527484894,0.10334831476211548,0.1704928934574127,0.32980918884277344,0.042812298983335495,0.043509405106306076,0.03013080544769764
166,8.172291940785945,0.10197499989531934,0.10418625496522116,0.3,-0.19581374503477883,-0.6527124616921808,-0.6527124616921808,0.10241804271936417,0.0,0.0,False,0.00041489876457490027,4.449142932891846,0.3153172433376312,5.2642722039308865e-06,0.0,0.05,0.00609485013410449,0.8,0.0,0.0,0.02997690439224243,0.0261590164154768,0.054589446634054184,-1.831054774470431e-08,0.9999995231628418,9.52839183807373,node_conditioned,25,True,True,False,-89.62849426269531,6.69285249710083,1.8693634271621704,2.6055562496185303,1.0359835624694824,2.1115434169769287,-89.56563568115234,5.193978309631348,0.8347278006474086,-92.66548156738281,1.671272873878479,0.0,0.0,0.0,0.02997690439224243,0.0,0.0,100,0.2,0.19,0.0,928,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10241804271936417,0.04193466901779175,0.0,mpnn,7,4,16,curvature_attention_max,32,40,371200,none,normalized_version_gap_with_gain,,3712.0,0.47134652733802795,0.47134652733802795,0.3600671887397766,,,,,0.5,0.0,,,,0.10241804271936417,0.04193466901779175,0.04369717836380005,0.05698673129081726,0.09310038387775421,0.15939007103443145,0.30399370193481445,0.04119983687996864,0.04193466901779175,0.028302418068051338
167,8.277819944284856,0.1042999997222796,0.10424312734375038,0.3,-0.1957568726562496,-0.6525228871034024,-0.6525228871034024,0.1037387102842331,0.0,0.0,False,0.0003735728096216917,5.12034797668457,0.32050034403800964,4.118720244150609e-05,0.0,0.05,0.004880879539996386,0.8,0.0,0.0,0.06453133374452591,0.009767378680408001,0.056277841329574585,2.7465819840699623e-08,0.9999995827674866,8.656414985656738,node_conditioned,25,True,True,False,-90.12242889404297,6.722016334533691,1.8686906099319458,2.5138301849365234,1.044608235359192,2.2710909843444824,-90.15386199951172,5.181445598602295,0.807882371308689,-93.10772705078125,1.8065423965454102,0.0,0.0,0.0,0.06453133374452591,0.0,0.0,100,0.2,0.19,0.0,1066,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1037387102842331,0.04138391092419624,0.0,mpnn,7,4,16,curvature_attention_max,32,40,426400,none,normalized_version_gap_with_gain,,4264.0,0.48795706033706665,0.48795706033706665,0.3829430639743805,,,,,0.5,0.0,,,,0.1037387102842331,0.04138391092419624,0.04278033971786499,0.05774755775928497,0.09528633952140808,0.16037994027137756,0.3146421015262604,0.04071057215332985,0.04138391092419624,0.02699989825487137
168,8.797566410638392,0.10789999968837946,0.10607156351606492,0.3,-0.19392843648393507,-0.6464281000655135,-0.6464281000655135,0.10520302504301071,0.0,0.0,False,0.0002158564457204193,6.982513904571533,0.32894980907440186,-2.3755586880724877e-05,0.0,0.05,0.005103261675685644,0.8,0.0,0.0,0.0468955896794796,0.0144363883882761,0.032673582434654236,-6.103515470812226e-09,0.9999995827674866,7.664974212646484,node_conditioned,25,True,True,False,-90.86689758300781,7.23272705078125,1.7947217226028442,2.6543233394622803,1.0182675123214722,2.5345747470855713,-91.74224090576172,6.279275417327881,0.8370737075344564,-94.9756851196289,2.394641876220703,0.0,0.0,0.0,0.0468955896794796,0.0,0.0,100,0.2,0.19,0.0,1038,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10520302504301071,0.04203440621495247,0.0,mpnn,7,4,16,curvature_attention_max,32,40,415200,none,normalized_version_gap_with_gain,,4152.0,0.4641476571559906,0.4641476571559906,0.36316943168640137,,,,,0.5,0.0,,,,0.10520302504301071,0.04203440621495247,0.04228651523590088,0.05783747881650925,0.09776134788990021,0.16203773617744444,0.3113476634025574,0.041245490312576294,0.04203440621495247,0.02846212312579155
169,8.163994457237422,0.10387499989010393,0.10497328170308443,0.3,-0.19502671829691556,-0.6500890393200839,-0.6500890393200839,0.10296238958835602,0.0,0.0,False,0.0002662279293872416,5.534162998199463,0.3254871964454651,3.7272743611538317e-06,0.0,0.05,0.007553074508905411,0.8,0.0,0.0,0.05528144910931587,0.017682550475001335,0.03869186341762543,1.2207030941624453e-08,0.9999995231628418,8.56818962097168,node_conditioned,25,True,True,False,-89.94522857666016,6.630524635314941,1.7863956689834595,2.629041910171509,1.0335776805877686,2.343458414077759,-89.95162200927734,5.359186172485352,0.8087872667771177,-96.29335021972656,1.5049550533294678,0.0,0.0,0.0,0.05528144910931587,0.0,0.0,100,0.2,0.2025,0.0,1008,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10296238958835602,0.042622607201337814,0.0,mpnn,7,4,16,curvature_attention_max,32,40,403200,none,normalized_version_gap_with_gain,,4032.0,0.4822081923484802,0.4822081923484802,0.3739376664161682,,,,,0.5,0.0,,,,0.10296238958835602,0.042622607201337814,0.04247605800628662,0.055397436022758484,0.0948236733675003,0.1604709506034851,0.3147921860218048,0.041911955922842026,0.042622607201337814,0.0282896738499403
170,8.074294933527709,0.09982499994337558,0.10239914082323001,0.3,-0.19760085917676998,-0.658669508633583,-0.658669508633583,0.10172736644744873,0.0,0.0,False,0.0003568481479305774,5.1210527420043945,0.31876760721206665,-3.1401514206663705e-06,0.0,0.05,0.007244384381920099,0.8,0.0,0.0,0.020930215716362,0.020668718963861465,0.040526051074266434,-1.525878978725359e-08,0.9999995827674866,8.932708740234375,node_conditioned,25,True,True,False,-89.65105438232422,6.448665142059326,1.7521308660507202,2.8479106426239014,1.0071736574172974,2.2628424167633057,-89.46121978759766,4.861652851104736,0.7833589361770699,-94.24759674072266,1.6449133157730103,0.0,0.0,0.0,0.020930215716362,0.0,0.0,100,0.2,0.1825,0.0,888,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10172736644744873,0.04359994828701019,0.0,mpnn,7,4,16,curvature_attention_max,32,40,355200,none,normalized_version_gap_with_gain,,3552.0,0.45597076416015625,0.45597076416015625,0.34900957345962524,,,,,0.5,0.0,,,,0.10172736644744873,0.04359994828701019,0.042885035276412964,0.05532122552394867,0.09085512161254883,0.16297401189804075,0.30583274364471436,0.042641688138246536,0.04359994828701019,0.029818963259458542
171,8.116768699102103,0.10574999970383941,0.10407457026353471,0.3,-0.19592542973646526,-0.6530847440187261,-0.6530847440187261,0.10381051152944565,0.0,0.0,False,0.00045118152047507465,4.743702411651611,0.3228267431259155,1.518597036920255e-05,0.0,0.05,0.008581492118537426,0.8,0.0,0.0,0.07226529717445374,0.013845719397068024,0.05901461839675903,4.577636758540393e-08,0.9999995231628418,8.983589172363281,node_conditioned,25,True,True,False,-90.078857421875,6.7327752113342285,1.9174267053604126,2.6459028720855713,1.0098648071289062,2.1914052963256836,-89.82178497314453,5.148007869720459,0.8187963523680177,-92.26690673828125,1.8060956001281738,0.0,0.0,0.0,0.07226529717445374,0.0,0.0,100,0.2,0.2025,0.0,996,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10381051152944565,0.043968964368104935,0.0,mpnn,7,4,16,curvature_attention_max,32,40,398400,none,normalized_version_gap_with_gain,,3984.0,0.481978178024292,0.481978178024292,0.37415826320648193,,,,,0.5,0.0,,,,0.10381051152944565,0.043968964368104935,0.04274412989616394,0.05518917441368103,0.09519466757774353,0.16582591235637664,0.32989388704299927,0.043224167078733444,0.043968964368104935,0.029947292059659958
172,7.749421969875693,0.10287499969825148,0.1034747849808931,0.3,-0.19652521501910689,-0.6550840282275554,-0.6550840282275554,0.10393241047859192,0.0,0.0,False,0.00042080669663846493,5.498421669006348,0.3268680274486542,7.871050001995172e-06,0.0,0.05,0.010104122571647167,0.8,0.0,0.0,0.06730470061302185,0.011075343936681747,0.05698513612151146,0.0,0.9999995827674866,8.952752113342285,node_conditioned,25,True,True,False,-89.3294906616211,6.475582122802734,1.889878749847412,2.7125473022460938,1.0164066553115845,2.306882619857788,-88.42528533935547,5.030181407928467,0.7896785266168345,-88.86112976074219,1.7984195947647095,0.0,0.0,0.0,0.06730470061302185,0.0,0.0,100,0.2,0.1775,0.0,1044,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10393241047859192,0.04162155091762543,0.0,mpnn,7,4,16,curvature_attention_max,32,40,417600,none,normalized_version_gap_with_gain,,4176.0,0.4976379871368408,0.4976379871368408,0.38499367237091064,,,,,0.5,0.0,,,,0.10393241047859192,0.04162155091762543,0.041910141706466675,0.05891074538230896,0.09452801942825317,0.1635770112276077,0.27875667810440063,0.040729034692049026,0.04162155091762543,0.024360716342926025
